T	X	Y	HEADING	NOW_NUM
0.1163	0.0000	0.0000	45.0000	739185.468509
0.2324	0.0000	0.0000	45.0000	739185.468509
0.3485	0.0000	0.0000	45.0000	739185.468509
0.4648	0.0000	0.0000	45.0000	739185.468509
0.5810	0.0000	0.0000	45.0000	739185.468509
0.6973	0.0000	0.0000	45.0000	739185.468509
0.7974	0.0000	0.0000	45.0000	739185.468509
0.9132	0.0000	0.0000	45.0000	739185.468509
1.0294	0.0000	0.0000	45.0000	739185.468509
1.1455	0.0000	0.0000	45.0000	739185.468509
1.2618	0.0000	0.0000	45.0000	739185.468509
1.3780	-0.2652	0.2652	45.0000	739185.468509
1.4945	-0.6364	0.6364	45.0000	739185.468509
1.6105	-1.0076	1.0076	45.0000	739185.468509
1.7267	-1.0076	1.0076	45.0000	739185.468509
1.8430	-1.0076	1.0076	45.0000	739185.468509
1.9594	-1.0076	1.0076	66.0000	739185.468509
2.0757	-1.0076	1.0076	87.0000	739185.468509
2.1918	-1.0076	1.0076	90.0000	739185.468509
2.3081	-1.0076	1.3076	90.0000	739185.468509
2.4241	-1.0076	1.8326	90.0000	739185.468509
2.5404	-1.0076	2.3576	90.0000	739185.468509
2.6566	-1.0076	2.8076	90.0000	739185.468509
2.7729	-1.0076	2.8076	90.0000	739185.468509
2.8892	-1.0076	2.8076	90.0000	739185.468509
3.0055	-1.0076	2.8076	108.0000	739185.468509
3.1217	-1.0076	2.8076	114.0000	739185.468509
3.2381	-1.0076	2.8076	114.0000	739185.468509
3.3541	-1.0076	2.8076	114.0000	739185.468509
3.4704	-1.0076	2.8076	114.0000	739185.468509
3.5865	-1.0076	2.8076	135.0000	739185.468509
3.7028	-1.0076	2.8076	156.0000	739185.468509
3.8190	-1.0076	2.8076	177.0000	739185.468509
3.9353	-1.0076	2.8076	198.0000	739185.468509
4.0518	-1.0076	2.8076	219.0000	739185.468509
4.1678	-1.0076	2.8076	240.0000	739185.468509
4.2840	-1.0076	2.8076	261.0000	739185.468509
4.4003	-1.0076	2.8076	282.0000	739185.468509
4.5166	-1.1672	2.4686	297.0000	739185.468509
4.6330	-1.4055	2.0008	297.0000	739185.468509
4.7489	-1.6438	1.5331	297.0000	739185.468509
4.8653	-1.8481	1.1321	297.0000	739185.468509
4.9814	-1.8481	1.1321	303.0000	739185.468509
5.0977	-1.8481	1.1321	324.0000	739185.468509
5.2139	-1.8481	1.1321	333.0000	739185.468509
5.3301	-1.8481	1.1321	333.0000	739185.468509
5.4302	-1.8481	1.1321	318.0000	739185.468509
5.5461	-1.8481	1.1321	297.0000	739185.468509
5.6623	-1.8481	1.1321	276.0000	739185.468509
5.7785	-1.8678	0.7576	273.0000	739185.468509
5.8947	-1.9030	0.3094	282.0000	739185.468509
6.0114	-1.9030	0.3094	303.0000	739185.468509
6.1275	-1.9030	0.3094	324.0000	739185.468509
6.2439	-1.9030	0.3094	345.0000	739185.468509
6.3602	-2.1993	0.2624	351.0000	739185.468509
6.4762	-2.7179	0.1803	351.0000	739185.468509
6.5925	-3.0142	0.1334	351.0000	739185.468509
6.7087	-3.0888	0.1255	360.0000	739185.468509
6.8249	-3.0888	0.1255	381.0000	739185.468509
6.9412	-3.0888	0.1255	396.0000	739185.468509
7.0574	-3.3922	0.3460	396.0000	739185.468509
7.1738	-3.8169	0.6545	396.0000	739185.468509
7.2900	-4.2416	0.9631	396.0000	739185.468509
7.4064	-4.6664	1.2717	396.0000	739185.468509
7.5223	-4.9697	1.4921	399.0000	739185.468509
7.6387	-4.9697	1.4921	420.0000	739185.468509
7.7554	-4.9697	1.4921	441.0000	739185.468509
7.8713	-4.9697	1.4921	462.0000	739185.468509
7.9875	-4.9697	1.4921	468.0000	739185.468509
8.1035	-4.9697	1.4921	468.0000	739185.468509
8.2198	-4.9697	1.4921	468.0000	739185.468509
8.3360	-4.9697	1.4921	486.0000	739185.468509
8.4523	-4.9697	1.4921	492.0000	739185.468509
8.5686	-4.9697	1.4921	492.0000	739185.468509
8.6848	-4.9697	1.4921	492.0000	739185.468509
8.8010	-4.9697	1.4921	498.0000	739185.468509
8.9173	-4.9697	1.4921	516.0000	739185.468509
9.0335	-4.9697	1.4921	516.0000	739185.468509
9.1497	-4.9697	1.4921	516.0000	739185.468509
9.2659	-4.9697	1.4921	516.0000	739185.468509
9.3821	-4.9697	1.4921	516.0000	739185.468509
9.4985	-4.9697	1.4921	537.0000	739185.468509
9.6148	-4.9697	1.4921	543.0000	739185.468509
9.7310	-4.5953	1.4725	543.0000	739185.468509
9.8471	-4.0710	1.4450	543.0000	739185.468509
9.9634	-3.6965	1.4254	543.0000	739185.468509
10.0796	-3.6965	1.4254	543.0000	739185.468509
10.1959	-3.6965	1.4254	528.0000	739185.468509
10.3120	-3.6965	1.4254	507.0000	739185.468509
10.4284	-3.6965	1.4254	489.0000	739185.468509
10.5446	-3.6965	1.4254	489.0000	739185.468509
10.6609	-3.4133	1.7751	489.0000	739185.468509
10.7770	-3.1301	2.1248	489.0000	739185.468509
10.8934	-3.1301	2.1248	474.0000	739185.468509
11.0095	-3.1301	2.1248	453.0000	739185.468509
11.1258	-3.1301	2.1248	432.0000	739185.468509
11.2419	-3.1301	2.1248	417.0000	739185.468509
11.3581	-3.1301	2.1248	417.0000	739185.468509
11.4744	-3.1301	2.1248	417.0000	739185.468509
11.5908	-3.1301	2.1248	417.0000	739185.468509
11.7070	-3.1301	2.1248	417.0000	739185.468509
11.8232	-3.1301	2.1248	438.0000	739185.468509
11.9395	-3.1301	2.1248	441.0000	739185.468509
12.0558	-3.1536	2.2730	441.0000	739185.468509
12.1720	-3.2357	2.7915	441.0000	739185.468509
12.2884	-3.3178	3.3101	441.0000	739185.468509
12.4044	-3.3530	3.5323	441.0000	739185.468509
12.5207	-3.3530	3.5323	441.0000	739185.468509
12.6370	-3.3530	3.5323	441.0000	739185.468509
12.7531	-3.3530	3.5323	441.0000	739185.468509
12.8694	-3.3530	3.5323	444.0000	739185.468509
12.9856	-3.3530	3.5323	450.0000	739185.468509
13.1020	-3.3530	3.5323	450.0000	739185.468509
13.2181	-3.3530	3.5323	450.0000	739185.468509
13.3344	-3.3530	3.5323	429.0000	739185.468509
13.4506	-3.3530	3.5323	417.0000	739185.468509
13.5669	-3.3530	3.5323	417.0000	739185.468509
13.6831	-3.3530	3.5323	396.0000	739185.468509
13.7992	-3.3530	3.5323	393.0000	739185.468509
13.9155	-3.3530	3.5323	393.0000	739185.468509
14.0318	-3.3530	3.5323	375.0000	739185.468509
14.1480	-3.3530	3.5323	375.0000	739185.468509
14.2642	-3.3530	3.5323	354.0000	739185.468509
14.3804	-3.3530	3.5323	333.0000	739185.468509
14.4966	-3.3530	3.5323	315.0000	739185.468509
14.6129	-3.3530	3.5323	315.0000	739185.468509
14.7292	-3.3530	3.5323	315.0000	739185.468509
14.8454	-3.3530	3.5323	309.0000	739185.468509
14.9615	-3.3530	3.5323	306.0000	739185.468509
15.0779	-3.3530	3.5323	306.0000	739185.468509
15.1941	-3.3530	3.5323	288.0000	739185.468509
15.3104	-3.3530	3.5323	288.0000	739185.468509
15.4265	-3.3530	3.5323	288.0000	739185.468509
15.5429	-3.3530	3.5323	273.0000	739185.468509
15.6591	-3.3530	3.5323	273.0000	739185.468509
15.7756	-3.3530	3.5323	273.0000	739185.468509
15.8916	-3.3530	3.5323	267.0000	739185.468509
16.0078	-3.3530	3.5323	267.0000	739185.468509
16.1240	-3.3530	3.5323	267.0000	739185.468509
16.2403	-3.3530	3.5323	267.0000	739185.468509
16.3566	-3.3530	3.5323	267.0000	739185.468509
16.4729	-3.3530	3.5323	267.0000	739185.468509
